WBIC,SHAPE_AREA,SHAPE_LEN,lat,long,Area,WatershedA,MaxDepth,MeanDepth,W_AREA,W_LAT,W_PERM,W_SLOPE,W_DARCY,W_BD_203,W_QG_1,W_PRCP_ANN,W_TEMP_ANN,W_TEMP_GS,W_TEMP_JUL,TRW_AREA,W_LU06_11,W_LU06_21,W_LU06_22,W_LU06_41,W_LU06_42,W_LU06_43,W_LU06_52,W_LU06_71,W_LU06_81,W_LU06_82,W_LU06_90,W_LU06_95,R_AREA,R_PERM,R_SLOPE,R_DARCY,R_LU06_11,R_LU06_21,R_LU06_41,R_LU06_43,R_LU06_90,w_develop,w_forest,w_ag,w_wetland,r_develop,r_forest,r_wetland,cond,mg_average,ca_average,lake_MEAN,watershed_MIN,elevation_difference,LakeName,US_L3NAME,ECO_LANDSC,HUC12_CODE,slope2,slope3,slope4,slope5,slopenearest,SDI,area_depth_ratio
2488300,183038.884385999,1985.52506427,45.05322013,-92.69767953,45,3702,63,34,14.3835999999999,45.06,529.899999999999,5.358,-396.899999999999,10.65,0,807.1,7,15.72,22.14,14.98,1.62,5.46,0.93,38.02,4.83,0.15,0.02,2.47,34.3599999999999,10.81,0.11,1.09,0.1228,617.2000122,12.0970001,-366.5,19.5400009,8.3900003,50.9000015,0,0,6.52,43,45.1699999999999,1.2000000000000002,8.3900003,72.0700016,0,131.4285714,NA,NA,232.423273318,232.193725586,74.37787414300001,Perch Lake,North Central Hardwood Forests,Western Prairie,070300050908,-0.00709769413727282,-0.00692271292402791,-0.00431686463668372,-0.00692271292402791,0.00170069263018234,1.3091781900888386,9532.0837179727
2501700,530678.230662,4927.93506899,46.3642154599999,-91.52059183,131,3810,42,13,1.4604,46.3599999999999,1032,2.975,-761.1,0,5.23,839.2,4.91,13.41,19.77,15.42,33.77,9.02,0.13,43.6,2.91,8.69999999999999,1.52,0,0,0,0.36,0,0.2557,1032,7.9099998,-1452,14.8999996,10.7200003,52.2099991,11.6199999,0.16,9.15,55.209999999999994,0,0.36,10.7200003,72.5899992,0.16,59,NA,NA,353.590419234,353.522705078,18.695683060999954,Tomahawk Lake,Northern Lakes and Forests,Northwest Sands,070300010102,0.00208472834995795,-0.00387616363862249,0.00291880133935939,-0.00387616363862249,0.00208472834995795,1.9082901500887925,41454.05501359205
779200,2875474.11065,12825.9137572,43.1250069999999,-88.3903743999999,711,3827,85,39,9.1608,43.1199999999999,909,2.424,-52.5,48.13,0.39,843.7,7.97,15.7799999999999,21.8099999999999,15.49,32.42,7.07,5.16,19.6299999999999,0.81,2.64,0.06,0,6.37,10.49,12.9,0.31,0.6687,909,5.4419999,28.3,26.6599998,3.99,24.7900009,3.78,36.1699982,14.370000000000001,23.0799999999999,16.86,13.21,5.239999999999999,30.1600009,36.7199982,343.8484848,NA,NA,274.742351078,273.635070801,43.37776610999998,Pine Lake,Southeastern Wisconsin Till Plains,Southeast Glacial Plains,070900010502,7.72253057914106e-4,4.02117462128171e-4,0.00476330751542804,4.02117462128171e-4,0.00476330751542804,2.1336768854914916,110987.88446232823
2674000,476076.578645,3403.14226697,45.9759559399999,-92.1436898799999,118,3858,7,5,1.5108,45.9799999999999,1032,1.452,-314,100,0,790.6,5.29,13.9,20.26,15.6099999999999,35.1899999999999,18.5,0.42,18.6299999999999,0.31,23.77,0,0,0,0,3.18,0,0.2028,1032,2.9979999,-529.7,31.2600002,8.5799999,26.5300007,21.5499992,12.0799999,18.92,42.709999999999894,0,3.18,8.5799999,48.0799999,12.0799999,113,NA,NA,299.647238078,299.557189941,11.570871053000019,Hanscom Lake,Northern Lakes and Forests,Northwest Sands,070300020404,0.00132631858978493,0.00104601681323023,7.91248729312093e-4,0.00104601681323023,0.00132631858978493,1.3913511934429348,223133.00461426697
2448000,308478.430028999,3943.52477868999,45.9112990499999,-91.37075339,76,4036,27,13,2.734,45.8999999999999,649.799999999999,1.599,-42.2999999999999,97.2399999999999,58.5799999999999,844.899999999999,4.95,13.41,19.87,16.3299999999999,14.77,2.66,0,64.4099999999999,0,4.28,1.5,0,0,0,12.1199999999999,0.26,0.2027,671,4.3140001,-204,31.6200008,11.25,29.0100002,15.1999998,11.25,2.66,68.6899999999999,0,12.3799999999999,11.25,44.21,11.25,61.9452229,NA,NA,396.585622221,396.163024902,69.68467196800003,Gurno Lake,Northern Lakes and Forests,North Central Forest,070500010404,3.29139040918909e-7,0.00242035883449255,0.00145397046520514,0.00242035883449255,3.29139040918909e-7,2.0029367774418176,37484.01259222793
1863400,189951.378266,1956.75988596,45.6984779399999,-91.58377262,47,4054,11,7,2.9182,45.7,311,1.412,64.2999999999999,100,1.95,841.1,5.09,13.6199999999999,20.0599999999999,16.41,8.56,1.82,0.15,31.75,7.04,0.84,0.44,0.67,9.53999999999999,1.66,36.6499999999999,0.25,0.1214,311,0.701,257.5,26.6100006,0,29.2399998,0,33.4399986,1.97,39.63,11.19999999999999,36.8999999999999,0,39.9499998,33.4399986,25,NA,NA,401.133784666,400.768249512,26.262516603999984,Lost Lake,Northern Lakes and Forests,North Central Forest,070500070102,0.0045805376642811,0.00387808906236741,0.0100188701591797,0.00387808906236741,0.0100188701591797,1.2665180397710776,56654.55090252923
2466500,255994.686255999,2870.86695797999,45.9725213099999,-92.07143974,63,4075,6,3,1.6234,45.9799999999999,715.5,1.891,-184.099999999999,100,0,790.6,5.29,13.9,20.26,16.4899999999999,15.3599999999999,3.28,0,43.0799999999999,8.69,22.4699999999999,0,0.61,0,0,2.98,3.54,0.1605,671,2.559,-431.5,12.3999996,0,48.4099998,30.5900002,4.1100001,3.28,74.2399999999998,0,6.52,0,81.1800001,6.42,27,NA,NA,302.955466482,302.878509521,13.961678292999977,Goose Lake,Northern Lakes and Forests,Northwest Sands,070300020404,0.00116712778687964,7.29918532395616e-5,7.96486179176617e-4,7.29918532395616e-5,0.00116712778687964,1.6006362915143506,139979.59659667485
1853200,140913.1062,3151.28872433,45.6408055699999,-91.7657138699999,35,4166,6,4,2.2241,45.64,311,2.287,-66.4,6.33,80.39,833.2,5.55,14.17,20.57,16.8599999999999,9.38,1.14,0,66.0799999999999,0,2.16,0.53,0.81,7.04,3.79,2.46,6.61,0.1427,311,3.4130001,-140.599999999999,27.6800003,4.6300001,44.0099983,0,3.0799999,1.14,68.2399999999999,10.83,9.07,4.6300001,44.0099983,23.539999,34,NA,NA,381.733844344,381.50970459,42.93558925000002,Haugen Lake,North Central Hardwood Forests,Forest Transition,070500070306,5.75130103719923e-4,0.00362143679051,0.00351746573222723,0.00362143679051,0.00362143679051,2.3681410679269717,77052.22342519685
2451700,506424.369337,3082.9481974,46.21575421,-91.8541031,125,4238,27,12,1.0433,46.2199999999999,1032,2.262,-233.099999999999,100,0,798.399999999999,4.88,13.51,19.9699999999999,17.1499999999999,53.43,4.76,1.48,24.3,3.92,11.21,0.31,0,0,0,0.6,0,0.1669,1032,6.7259998,-1017.1,35.2900009,10.3100004,13.2399998,16.4799995,1.14,6.24,39.43,0,0.6,13.5400004,48.88999940000001,1.14,21,0.54,1.485,314.193282825,314.104522705,18.450363415000027,Bass Lake,Northern Lakes and Forests,Northwest Sands,070300020309,-5.16987000056161e-4,6.39536554445739e-5,0.00164039149056316,6.39536554445739e-5,6.39536554445739e-5,1.2220922708040516,61536.936101025574
1881100,1338326.62461,9065.03661388,45.58379766,-91.9212148799999,331,4260,91,38,3.4063,45.5799999999999,311,1.982,-51.1,20.05,0,844.1,5.51,14.13,20.5599999999999,17.2399999999999,40.92,5.38,0.71,34.57,6.09,3.82,0,0.43,2.87,0.51,2.05,2.58,0.4584,311,5.1370001,-107.8,24.1100006,5.96,32.1300011,9.3400002,2.8800001,6.16,44.48,3.38,4.63,7.01,56.6800013,5.5400002,29.6275,NA,NA,380.452658875,380.384124756,25.548531310999977,Silver Lake,North Central Hardwood Forests,Forest Transition,070500070201,1.12335271903374e-8,5.31298137289255e-7,0.00891711234825802,5.31298137289255e-7,5.31298137289255e-7,2.2104646377676307,48250.93827009604
417900,586769.115638999,4249.95949101,45.27634967,-88.6209191699999,145,4363,40,19,3.7407,45.27,671,2.871,-390.199999999999,100,1.1,802.399999999999,5.29,13.25,19.3,17.66,15.41,4.96,0,60.92,0,2.32,0.01,1.01,0,0,14.42,0.95,0.2395,671,5.2610002,-38.8,10.9399996,5.6799998,21.9200001,4.8400002,50.6500015,4.96,63.24,0,15.37,5.6799998,26.7600003,54.490001400000004,199,NA,NA,399.625705991,393.251495361,35.683376039999985,Bass Lake,Northern Lakes and Forests,Forest Transition,040301040202,0.00703074872853004,-0.00244438421023143,3.55532717342385e-4,-0.00244438421023143,-0.00244438421023143,1.5651149328965768,48127.38809374992
2497100,610360.028724999,3021.77048013,46.2639884299999,-91.6746963599999,151,4462,41,27,10.6290999999999,46.27,971.7,1.871,-81.0999999999999,100,100,815.799999999999,4.74,13.33,19.8299999999999,18.0599999999999,5.98,1.15,3.5,24.8299999999999,15.1999999999999,16.8299999999999,23.96,6.38,0,0,2.16,0,0.1857,1032,10.1409998,-470.5,21.2199993,0,32.7400017,27.6800003,0,4.65,56.8599999999997,0,2.16,1.13,70.0100022,0,59,NA,NA,329.502014365,329.364776611,38.36715677800004,Simms Lake,Northern Lakes and Forests,Northwest Sands,070300010103,-4.52716544207682e-4,2.17814517533482e-4,0.00270728287513392,2.17814517533482e-4,-4.52716544207682e-4,1.0910973470935272,48841.30567225202
104000,896641.406531,4658.85311816,43.74315826,-89.64718218,222,4581,92,NA,13.0745,43.7599999999999,956.5,2.782,-112.3,97.01,35.38,839.799999999999,7.16,15.22,21.3599999999999,18.5399999999999,7.34,6.23,1.03,30.27,4.11,1.25,0.03,0.39,1.63,43.93,2.24,1.55,0.2731,535.7000122,4.5419998,55.3999999999999,24.8600006,8.9300003,8.5699997,0.59,14.21,7.260000000000001,35.63,45.56,3.79,19.9900007,9.1599997,26.5900001,226,NA,NA,274.932450187,274.855194092,64.20970069200001,Jordon Lake,North Central Hardwood Forests,Central Sand Hills,040302010202,0.00495184831026918,0.00400739372979838,0.00333679130200778,0.00400739372979838,0.00495184831026918,1.3879208218525114,31975.401065952014
2677200,712909.997200999,5651.41626566,45.79844073,-92.2220241699999,176,4629,75,19,12.1313,45.7999999999999,825,1.943,-287.3,93.5499999999999,0,812.2,5.52,14.18,20.53,18.73,7.8,6.14,0.52,44.92,4.5,12.38,1.75,0.1,3.95,5.06,5.63,7.16,0.3234,824,4.4419999,-799.6,27.2700005,5.9099998,15.71,21.4599991,10.79,6.76,61.800000000000004,9.01,12.79,5.9099998,54.48999880000001,12.34,31,NA,NA,298.336151616,298.090881348,32.38980053199998,Warner Lake,Northern Lakes and Forests,Northwest Sands,070300010502,0.00143295818680344,5.06072728164977e-4,0.00128638617426991,5.06072728164977e-4,0.00203194115397538,1.888143564942419,31185.91413827642
200900,34735.9559082999,694.474284380999,44.22808726,-89.32045653,9,4704,0,NA,14.552,44.2299999999999,1047.5,3.221,-167.8,0,37.27,803.399999999999,6.56,14.64,20.6999999999999,19.03,0.83,4.07,0.45,28.62,19.84,3.17,0.11,1.1,2.14,31.91,6.76,1,0.0501,1049,4.1560001,67.4,43.3100014,8.3800001,48.2999992,0,0,4.5200000000000005,51.63,34.05,7.76,8.3800001,48.2999992,0,NA,NA,NA,321.493162392,320.892425537,69.86776900400002,Little Twin Lake,North Central Hardwood Forests,Central Sand Hills,040302022001,0.00388573636480385,0.00565632597649203,0.00336706213836948,0.00565632597649203,0.00388573636480385,1.0511425328420005,Inf
1833300,410478.751099999,8468.60038451999,45.70707122,-91.64771093,101,4743,66,13,2.8445,45.71,311,3.162,-33.6,100,1.38,841.1,5.09,13.6199999999999,20.0599999999999,19.1999999999999,20.07,4.74,0.32,66.92,1.33,2.12,0,0,0.89,0,3.61,0,0.3933,311,3.6570001,-27.4,35.3400002,3.23,45,1.73,9.5900002,5.0600000000000005,70.37,0.89,3.61,3.23,48.8199999,9.5900002,46,NA,NA,393.356427231,387.72869873,27.899859390000017,Bass Lake,Northern Lakes and Forests,North Central Forest,070500070302,0.00719901986206337,0.00548731074180311,0.00426293724763227,0.00548731074180311,0.00719901986206337,3.728733698925822,20404.77367672786
2494900,513272.905455,3525.17744366999,46.36854719,-91.52894304,127,4808,49,25,2.35,46.38,1032,2.496,-423.699999999999,0,0,839.2,4.91,13.41,19.77,19.46,20.05,8.92,7.16,32.9799999999999,2.21,10.52,10.9,2.97,0.77,0.84,2.67,0,0.1843,1032,5.5209999,-1230.9,13.0200005,9.0600004,44.1100006,23.3299999,1.1900001,16.08,45.709999999999894,1.6099999999999999,2.67,12.5300004,72.8700003,1.1900001,75,NA,NA,353.578575877,353.523529053,20.091925832000015,Sand Bar Lake,Northern Lakes and Forests,Northwest Sands,070300010102,0.00170058163820067,0.00193457916414702,0.00293935691534562,0.00193457916414702,0.00170058163820067,1.3880396778889255,34366.65765808292
978900,2124448.4778,9416.52162282999,43.2904041199999,-89.6230476399999,525,4916,9,NA,11.6114,43.2999999999999,241,4.312,-144.8,53.0799999999999,19.8099999999999,832.899999999999,7.73,15.73,21.8099999999999,19.89,20.7199999999999,3.49,2.07,21.39,0.86,0.31,1.35,0.66,14.39,33.3699999999999,0.25,0.73,0.5276,241,3.6159999,24.8,45.9799995,6.3299999,8.3199997,0,1.5,5.960000000000001,22.56,47.7599999999999,0.98,21.2799998,10.1599997,3.02,266.4594595,NA,NA,263.30432084,258.180267334,94.65518233400002,Crystal Lake,Driftless Area,Central Sand Hills,070700050303,6.11533022455711e-8,-9.58931182889886e-4,2.99718747565088e-4,-9.58931182889886e-4,6.11533022455711e-8,1.8224787554590256,774441.7023184601
1010100,93948.3223934999,1327.79260056,45.30806392,-89.0618081599999,23,5013,37,16,3.1927,45.31,571.299999999999,3.8,-147.099999999999,100,94.65,817,4.8,12.96,18.94,20.2899999999999,3.86,3.23,0,74.5199999999999,0.1,9.47,0,0,0,0.06,8.76,0,0.0869,671,7.0749998,-178.8,20.4799995,12.6599998,49.25,10.3599997,7.25,3.23,84.08999999999989,0.06,8.76,12.6599998,59.6099997,7.25,27,0.333,1.667,485.618215585,482.438873291,35.98468968800006,Pence Lake,Northern Lakes and Forests,North Central Forest,070700021201,0.00119330900567821,0.00308378930164606,0.00178036571404775,0.00308378930164606,0.00119330900567821,1.2220269883825103,8330.524437247277
2762200,1892503.83798999,11811.025669,46.1489090399999,-89.3762467199999,468,5062,60,29,7.2002,46.1499999999999,958.2,3.418,-153.5,100,2.34,838.2,4.34,12.51,18.66,20.4899999999999,26.9699999999999,4.1,0,40.1099999999999,0.97,11.71,0.39,0.65,0,0,14.48,0.62,0.5701,1027.0999756,6.0170002,-211.2,16.4699993,2.79,27.0499992,8.6300001,44.7099991,4.1,52.7899999999999,0,15.1,2.79,35.6799993,44.7099991,77.83333333,2.3,8,520.904297355,519.496520996,34.93664502799993,Forest Lake,Northern Lakes and Forests,Northern Highland,040201020101,0.0019760985107656,0.00165671882975407,0.00174711621378595,0.00165671882975407,0.0019760985107656,2.421945113648132,103483.36821905019
994900,167111.382835,1594.33590002,44.1956388899999,-89.4174722,41,5112,46,24,2.7196,44.18,1033,1.209,-104.099999999999,0,100,795.7,6.37,14.57,20.6499999999999,20.69,7.21,5.97,0.96,7.81,0.56,0,1.67,0.86,23.51,51.17,0.2,0.07,0.1026,1033,10.0170002,-203.599999999999,31.8700008,7.02,44.9300003,0,0,6.93,8.37,74.68,0.27,7.02,49.6100001,0,300.3636364,NA,NA,330.724833122,330.692077637,27.158162483000012,Lake Huron,North Central Hardwood Forests,Central Sand Hills,070700030501,0.00200227262104012,0.00374031321159747,0.00257830526800694,0.00374031321159747,0.00200227262104012,1.1002005983626426,11918.819385127808
2495000,875899.006452,4580.73309407,45.37283759,-92.56043373,216,5173,58,25,5.1309,45.3699999999999,683.5,1.843,-91.2,1.25,0,782.7,6.09,14.85,21.21,20.93,17.53,6.45,0.41,20.93,0.63,0.42,0,1.21,33.07,18.8,0.23,0.32,0.256,794.9000244,4.941,-132.699999999999,20.5900002,5.1599998,31.9500008,3.48,0,6.86,21.98,51.870000000000005,0.55,7.2299997,38.6300008,1.25,146,NA,NA,338.660353517,336.637695313,45.568162108000024,Sand Lake,North Central Hardwood Forests,Forest Transition,070300050804,0.0140397834146003,0.00811147012075532,8.60915675544423e-4,0.00811147012075532,0.0140397834146003,1.380711806644291,49546.28283396688
2471600,1614208.46442,8512.84220445999,45.94086076,-92.3127547299999,399,5558,23,6,4.8677,45.9399999999999,671,1.919,-251.199999999999,100,0,793.5,5.45,14.07,20.42,22.4899999999999,34.6099999999999,8.36999999999999,0.15,19.1999999999999,11.26,15.16,0.39,0,3.75,1.32,2.24,3.57,0.3989,671,4.2529998,-737.8,26.6200008,2.3800001,14.0100002,27.0699997,5.79,8.51999999999999,45.619999999999905,5.07,5.8100000000000005,3.5300001,51.859999599999995,13.04,34.5,NA,NA,293.849732257,293.768493652,29.594603680999967,Johnson Lake,Northern Lakes and Forests,Northwest Sands,070300010504,0.00169368669706629,0.00120507494224475,0.00145107344594418,0.00120507494224475,0.00169368669706629,1.890122017674507,230259.10995378296
776000,135626.178244,1427.71675269,43.3187315099999,-89.36594494,34,5582,3,NA,1.4723,43.32,182,1.835,-93.9,0,0,833,7.74,15.71,21.68,22.59,7.58,3.88,0.58,0.3,0,0,0,0,16.5399999999999,71.12,0,0,0.0819,182,2.3469999,32.8999999999999,0.37,5.0100002,0,0,0,4.46,0.3,87.65999999999991,0,7.2100002000000005,0,0,999,NA,NA,301.738842859,301.694702148,28.282580481000025,Goose Lake,Southeastern Wisconsin Till Plains,Southeast Glacial Plains,070900020501,6.20209566695997e-4,0.00437839818567463,0.0049125006607667,0.00437839818567463,6.20209566695997e-4,1.0936172740718264,148322.5921303587
985100,803713.304005,4062.71249385,43.28387815,-89.6542885,199,5628,62,NA,2.884,43.2899999999999,241,4.138,-213.5,76.9699999999999,0,820.5,7.89,15.94,22.1099999999999,22.78,36,6.06,0.75,24.6999999999999,0,0.52,0.75,0.37,14.06,16.7899999999999,0,0,0.236,241,4.0770001,-125.6,54.7000008,15,24.8299999,0,0,6.81,25.2199999999999,30.849999999999902,0,16.1900001,24.8299999,0,277.9433962,NA,NA,260.254654505,260.222198486,96.35127200899996,Fish Lake,Driftless Area,Central Sand Hills,070700050303,-0.00114902783255445,-0.00210485232810626,-3.16075979119062e-4,-0.00210485232810626,-0.00114902783255445,1.2783817997773785,42529.91406342605
1864000,531849.062807,6979.56038524999,45.62627045,-91.76109671,131,5669,26,9,1.9321,45.63,311,2.075,-36.3999999999999,0,100,833.2,5.55,14.17,20.57,22.94,30.3099999999999,4.11,1.44,37.17,0,0,0,0.53,14.68,1.6,3.16,6.99,0.2931,311,3.2550001,-57.8999999999999,28.25,1.16,37.7999992,0,4.3000002,5.550000000000001,37.17,16.28,10.15,1.16,37.7999992,19.1400004,92,NA,NA,381.995684413,381.598358154,28.419263096999998,Lower Devils Lake,North Central Hardwood Forests,Forest Transition,070500070306,0.00140491632627297,0.00535017756177297,0.00443002179133263,0.00535017756177297,0.00140491632627297,2.6997834942012195,67111.9855147133
418700,931411.706225999,5852.26291927999,45.27163496,-88.6331617999999,230,5752,38,19,2.2317,45.27,671,3.45,-343.6,100,0,802.399999999999,5.29,13.25,19.3,23.28,43.63,5.91,0.65,21.76,0,3.74,0,0,0,0,24.03,0.28,0.3333,671,8.9250002,-1886.9,19.5900002,8.7299995,31.7099991,0.72,36.8100014,6.5600000000000005,25.5,0,24.310000000000002,9.2699995,32.4299991,38.7000014,158.2470588,NA,NA,399.926829439,394.442901611,31.41966714299997,Boot Lake,Northern Lakes and Forests,Forest Transition,040301040101,-8.99729422831716e-4,-0.00208929367876875,3.54446003226154e-4,-0.00208929367876875,-0.00208929367876875,1.7105983589413118,80416.12327548687
2486100,1171378.94326,6063.57639946,45.9864765399999,-92.0802235599999,289,6468,34,12,4.3779,45.9799999999999,991,1.691,-207.599999999999,100,0,790.6,5.29,13.9,20.26,26.17,27.42,5.78,0.26,30.94,7.03,17.51,0,0.01,0,0,10.18,0.88,0.3539,1020.5,2.6029999,-351.199999999999,18.7299995,7.6900001,17.75,30.5200005,16.4699993,6.04,55.480000000000004,0,11.06,9.1600001,55.6500006,16.4699993,70,NA,NA,301.123674426,301.061248779,16.074293103000002,Nicaboyne Lake,Northern Lakes and Forests,Northwest Sands,070300020404,4.16565266784386e-4,0.00212108359876873,5.71597471887868e-4,0.00212108359876873,4.16565266784386e-4,1.5804298200369042,113032.55203605063
741200,1031725.33452,7632.23003170999,42.74390169,-88.6292696,255,6598,11,NA,8.6534,42.75,828.1,2.656,-290.5,0,56.7199999999999,885,8.66,16.3799999999999,22.34,26.6999999999999,8.73,5.55,0.94,13.51,0.07,1.48,0.2,0.08,13.2899999999999,44.59,6.94,4.62,0.4372,894.2999878,7.3210001,-247.9,10.2200003,8.7399998,28.4099998,9.0799999,19.2399998,6.49,15.06,57.8799999999999,11.56,8.9699998,37.4899997,30.8800001,165,NA,NA,275.046415299,272.16394043,37.43625071700001,North Lake,Southeastern Wisconsin Till Plains,Southeast Glacial Plains,071200060401,7.27758534688582e-4,0.0011926104553554701,0.00306448549757314,0.0011926104553554701,7.27758534688582e-4,2.119651544077247,307720.5125626342
2450500,1497271.53037999,10521.3956789999,45.0671228799999,-92.64892184,370,6847,37,NA,14.749,45.07,741.7,2.245,-81.2,69.8299999999999,0,807.1,7,15.72,22.14,27.71,10.7899999999999,5.63,0.57,14.7799999999999,7.75,0.33,0.22,1.86,35.7999999999999,21.34,0.1,0.85,0.5772,824,3.8280001,-542.1,18.5200005,6.9099998,46.2200012,0,0,6.2,22.8599999999999,57.1399999999999,0.95,10.0799999,62.700000700000004,2.8900001,268.9736842,NA,NA,274.708421184,272.595031738,55.942152546000045,Bass Lake,North Central Hardwood Forests,Western Prairie,070300051008,4.03867771966764e-4,1.51797675322541e-4,-0.00207602823935832,1.51797675322541e-4,-5.82010610854458e-4,2.425594158340482,132765.0856902169
2465600,513867.349272,3487.53811101,45.32459987,-92.5098952799999,127,7684,8,6,9.8131,45.34,838.2,1.812,-92.5999999999999,100,0,796.299999999999,6.13,14.9,21.2899999999999,31.1,6.58,5.25,0.2,10.5299999999999,0.5,0,0.15,3.65,33.64,33.8699999999999,0.27,5.36,0.2008,872,2.786,24.6,38.7400017,4.98,28.6399994,0,0.2,5.45,11.0299999999999,67.5099999999999,5.630000000000001,4.98,30.2299994,9.5100004,113,NA,NA,317.036645295,314.927307129,31.43976461699998,Horseshoe Lake,North Central Hardwood Forests,Forest Transition,070300050803,0.00119140824843622,0.00126105282904886,-5.44916311074422e-4,0.00126105282904886,0.00119140824843622,1.3724246767689756,210739.56252952755
997300,202719.285918999,2792.87433679,45.2595609899999,-88.98283809,50,9556,47,16,35.6623999999999,45.2599999999999,551.6,4.079,-162.599999999999,5.49,0.17,806.7,4.78,12.8699999999999,18.84,38.67,0.65,2.69,0,76.67,0.44,9.69,0,0.01,0.13,4.45,4.97,0.29,0.1668,671,9.9280005,-475,16.4300003,6.1700001,31.2999992,23.9799995,22.1200008,2.69,86.8,4.58,5.26,6.1700001,55.2799987,22.1200008,64,NA,NA,475.222491175,472.422790527,99.401227087,Lawrence Lake,Northern Lakes and Forests,North Central Forest,070700021101,-4.81183342215406e-4,0.00127414053037375,0.0020700433370542,0.00127414053037375,-4.81183342215406e-4,1.7498423754811203,14150.840866630297
